prfInformationCarrier,prfYear,prfMonth,prfPrdOilGrossMillSm3,prfPrdGasGrossBillSm3,prfPrdCondensateGrossMillSm3,prfPrdOeGrossMillSm3,prfPrdProducedWaterInFieldMillSm3,prfNpdidInformationCarrier
TOMMELITEN GAMMA,1997,6,0.02152,0.05971,0,0.08123,0,43444
TOMMELITEN GAMMA,1997,7,0.02039,0.06149,0,0.08188,0,43444
TOMMELITEN GAMMA,1997,8,0.0205,0.05912,0,0.07962,0,43444
TOMMELITEN GAMMA,1997,9,0.01935,0.05794,0,0.0773,0,43444
TOMMELITEN GAMMA,1997,10,0.01975,0.05741,0,0.07716,0,43444
TOMMELITEN GAMMA,1997,11,0.01932,0.05586,0,0.07518,0,43444
TOMMELITEN GAMMA,1997,12,0.02021,0.05634,0,0.07655,0,43444
TOMMELITEN GAMMA,1998,1,0.01925,0.05623,0,0.07548,0,43444
TOMMELITEN GAMMA,1998,2,0.01619,0.04875,0,0.06495,0,43444
TOMMELITEN GAMMA,1998,3,0.01858,0.05392,0,0.07249,0,43444
TOMMELITEN GAMMA,1998,4,0.01765,0.05168,0,0.06933,0,43444
TOMMELITEN GAMMA,1998,5,0.01792,0.05212,0,0.07004,0,43444
TOMMELITEN GAMMA,1998,6,0.01786,0.04728,0,0.06514,0,43444
TOMMELITEN GAMMA,1998,7,0.01704,0.04731,0,0.06435,0,43444
TOR,1978,6,0.00231,0.0006,0,0.00291,0,43520
TOR,1978,7,0.17436,0.05327,0,0.22764,0,43520
TOR,1978,8,0.18582,0.05135,0,0.23717,0,43520
TOR,1978,9,0.17118,0.04584,0,0.21701,0,43520
TOR,1978,10,0.21301,0.05838,0,0.27139,0,43520
TOR,1978,11,0.21198,0.05635,0,0.26833,0,43520
TOR,1978,12,0.26407,0.07609,0,0.34017,0,43520
TOR,1979,1,0.3656,0.09425,0,0.45984,0,43520
TOR,1979,2,0.37668,0.10421,0,0.48089,0,43520
TOR,1979,3,0.3773,0.10516,0,0.48246,0,43520
TOR,1979,4,0.40943,0.10329,0,0.51272,0,43520
TOR,1979,5,0.39232,0.10295,0,0.49527,0,43520
TOR,1979,6,0.39004,0.09871,0,0.48875,0,43520
TOR,1979,7,0.43422,0.10578,0,0.54,0,43520
TOR,1979,8,0.35016,0.08657,0,0.43673,0,43520
TOR,1979,9,0.37451,0.09066,0,0.46516,0,43520
TOR,1979,10,0.24785,0.06225,0,0.3101,0,43520
TOR,1979,11,0.46437,0.10603,0,0.5704,0,43520
TOR,1979,12,0.43801,0.10341,0,0.54142,0,43520
TOR,1980,1,0.43034,0.10115,0,0.53149,0,43520
TOR,1980,2,0.37401,0.09105,0,0.46505,0,43520
TOR,1980,3,0.39881,0.09776,0,0.49657,0,43520
TOR,1980,4,0.29634,0.08089,0,0.37723,0,43520
TOR,1980,5,0.35207,0.10335,0,0.45541,0,43520
TOR,1980,6,0.33841,0.11154,0,0.44994,0,43520
TOR,1980,7,0.15767,0.04839,0,0.20606,0,43520
TOR,1980,8,0.32791,0.11317,0,0.44108,0,43520
TOR,1980,9,0.31073,0.12069,0,0.43142,0,43520
TOR,1980,10,0.31175,0.13278,0,0.44453,0,43520
TOR,1980,11,0.2586,0.12858,0,0.38718,0,43520
TOR,1980,12,0.27726,0.14614,0,0.4234,0,43520
TOR,1981,1,0.2569,0.13496,0,0.39186,0,43520
TOR,1981,2,0.20159,0.10435,0,0.30594,0,43520
TOR,1981,3,0.14226,0.07091,0,0.21317,0,43520
TOR,1981,4,0.20509,0.1041,0,0.30919,0,43520
TOR,1981,5,0.20069,0.10444,0,0.30513,0,43520
TOR,1981,6,0.19866,0.1139,0,0.31256,0,43520
TOR,1981,7,0.20045,0.12603,0,0.32647,0,43520
TOR,1981,8,0.06447,0.03903,0,0.1035,0,43520
TOR,1981,9,0.158,0.094,0,0.252,0,43520
TOR,1981,10,0.15281,0.09592,0,0.24873,0,43520
TOR,1981,11,0.15831,0.09137,0,0.24968,0,43520
TOR,1981,12,0.16558,0.11173,0,0.2773,0,43520
TOR,1982,1,0.15076,0.10693,0,0.25769,0,43520
TOR,1982,2,0.15173,0.10959,0,0.26131,0,43520
TOR,1982,3,0.19978,0.13302,0,0.3328,0,43520
TOR,1982,4,0.18951,0.1327,0,0.32221,0,43520
TOR,1982,5,0.14819,0.11476,0,0.26295,0,43520
TOR,1982,6,0.15696,0.11558,0,0.27254,0,43520
TOR,1982,7,0.1595,0.12498,0,0.28448,0,43520
TOR,1982,8,0.15001,0.12155,0,0.27155,0,43520
TOR,1982,9,0.13858,0.11386,0,0.25244,0,43520
TOR,1982,10,0.10837,0.09059,0,0.19896,0,43520
TOR,1982,11,0.12855,0.10562,0,0.23417,0,43520
TOR,1982,12,0.1213,0.10414,0,0.22543,0,43520
TOR,1983,1,0.11115,0.09861,0,0.20977,0,43520
TOR,1983,2,0.10263,0.09007,0,0.1927,0,43520
TOR,1983,3,0.12088,0.1086,0,0.22948,0,43520
TOR,1983,4,0.10496,0.0961,0,0.20106,0,43520
TOR,1983,5,0.09501,0.09079,0,0.1858,0,43520
TOR,1983,6,0.0951,0.09355,0,0.18865,0,43520
TOR,1983,7,0.0938,0.09114,0,0.18494,0,43520
TOR,1983,8,0.09588,0.09049,0,0.18637,0,43520
TOR,1983,9,0.10341,0.09436,0,0.19777,0,43520
TOR,1983,10,0.10283,0.09203,0,0.19486,0,43520
TOR,1983,11,0.09458,0.08797,0,0.18255,0,43520
TOR,1983,12,0.09407,0.08568,0,0.17974,0,43520
TOR,1984,1,0.0925,0.08482,0,0.17732,0,43520
TOR,1984,2,0.09273,0.07855,0,0.17128,0,43520
TOR,1984,3,0.10762,0.09572,0,0.20334,0,43520
TOR,1984,4,0.09758,0.08235,0,0.17992,0,43520
TOR,1984,5,0.09633,0.08377,0,0.18009,0,43520
TOR,1984,6,0.09311,0.08279,0,0.1759,0,43520
TOR,1984,7,0.08403,0.08248,0,0.16651,0,43520
TOR,1984,8,0.05425,0.05119,0,0.10544,0,43520
TOR,1984,9,0.08027,0.0775,0,0.15778,0,43520
TOR,1984,10,0.0822,0.07682,0,0.15903,0,43520
TOR,1984,11,0.1031,0.08109,0,0.18419,0,43520
TOR,1984,12,0.10388,0.07997,0,0.18385,0,43520
TOR,1985,1,0.08409,0.07769,0,0.16178,0,43520
TOR,1985,2,0.07445,0.07049,0,0.14493,0,43520
TOR,1985,3,0.09702,0.07331,0,0.17033,0,43520
TOR,1985,4,0.09012,0.06796,0,0.15808,0,43520
TOR,1985,5,0.0919,0.07103,0,0.16293,0,43520
TOR,1985,6,0.0727,0.05483,0,0.12753,0,43520
TOR,1985,7,0.0947,0.07007,0,0.16476,0,43520
TOR,1985,8,0.08802,0.06953,0,0.15755,0,43520
TOR,1985,9,0.08469,0.06132,0,0.146,0,43520
TOR,1985,10,0.08216,0.06341,0,0.14557,0,43520
TOR,1985,11,0.07986,0.05638,0,0.13624,0,43520
TOR,1985,12,0.07805,0.05826,0,0.13631,0,43520
TOR,1986,1,0.07846,0.05441,0,0.13287,0,43520
TOR,1986,2,0.0621,0.04504,0,0.10714,0,43520
TOR,1986,3,0.06629,0.04384,0,0.11013,0,43520
TOR,1986,4,0.01907,0.01321,0,0.03228,0,43520
TOR,1986,5,0.07504,0.04805,0,0.12309,0,43520
TOR,1986,6,0.06631,0.0407,0,0.10701,0,43520
TOR,1986,7,0.06301,0.04163,0,0.10465,0,43520
TOR,1986,8,0.06341,0.03959,0,0.103,0,43520
TOR,1986,9,0.05869,0.03847,0,0.09716,0,43520
TOR,1986,10,0.06363,0.03931,0,0.10294,0,43520
TOR,1986,11,0.05929,0.03517,0,0.09446,0,43520
TOR,1986,12,0.06047,0.03634,0,0.0968,0,43520
TOR,1987,1,0.05392,0.03517,0,0.08909,0,43520
TOR,1987,2,0.05067,0.03002,0,0.08068,0,43520
TOR,1987,3,0.05509,0.03307,0,0.08816,0,43520
TOR,1987,4,0.05004,0.03122,0,0.08126,0,43520
TOR,1987,5,0.05213,0.03312,0,0.08525,0,43520
TOR,1987,6,0.04997,0.03004,0,0.08001,0,43520
TOR,1987,7,0.04548,0.02916,0,0.07463,0,43520
TOR,1987,8,0.01146,0.0079,0,0.01936,0,43520
TOR,1987,9,0.04321,0.02656,0,0.06976,0,43520
TOR,1987,10,0.04819,0.03179,0,0.07998,0,43520
TOR,1987,11,0.0451,0.02907,0,0.07417,0,43520
TOR,1987,12,0.0573,0.03368,0,0.09098,0,43520
TOR,1988,1,0.05351,0.03134,0,0.08485,0,43520
TOR,1988,2,0.04866,0.02749,0,0.07615,0,43520
TOR,1988,3,0.0494,0.02926,0,0.07865,0,43520
TOR,1988,4,0.04697,0.02776,0,0.07473,0,43520
TOR,1988,5,0.05101,0.02882,0,0.07982,0,43520
TOR,1988,6,0.01481,0.00824,0,0.02306,0,43520
TOR,1988,7,0.05445,0.02881,0,0.08325,0,43520
TOR,1988,8,0.04822,0.02785,0,0.07607,0,43520
TOR,1988,9,0.04476,0.02581,0,0.07057,0,43520
TOR,1988,10,0.04302,0.02675,0,0.06976,0,43520
TOR,1988,11,0.05771,0.03038,0,0.08809,0,43520
TOR,1988,12,0.05861,0.03182,0,0.09043,0,43520
TOR,1989,1,0.05654,0.03107,0,0.08761,0,43520
TOR,1989,2,0.04845,0.02746,0,0.07591,0,43520
TOR,1989,3,0.05013,0.02812,0,0.07825,0,43520
TOR,1989,4,0.04843,0.02821,0,0.07664,0,43520
TOR,1989,5,0.04632,0.02587,0,0.07219,0,43520
TOR,1989,6,0.0498,0.02938,0,0.07918,0,43520
TOR,1989,7,0.05537,0.03083,0,0.0862,0,43520
TOR,1989,8,0.04696,0.02715,0,0.0741,0,43520
TOR,1989,9,0.03464,0.01974,0,0.05438,0,43520
TOR,1989,10,0.04738,0.02015,0,0.06753,0,43520
TOR,1989,11,0.05449,0.0252,0,0.07969,0,43520
TOR,1989,12,0.05484,0.02765,0,0.08249,0,43520
TOR,1990,1,0.05733,0.02791,0,0.08524,0,43520
TOR,1990,2,0.04715,0.02442,0,0.07157,0,43520
TOR,1990,3,0.0514,0.0264,0,0.0778,0,43520
TOR,1990,4,0.04488,0.02178,0,0.06665,0,43520
TOR,1990,5,0.04702,0.02112,0,0.06814,0,43520
TOR,1990,6,0.04338,0.0204,0,0.06379,0,43520
TOR,1990,7,0.04034,0.01763,0,0.05796,0,43520
TOR,1990,8,0.04193,0.01942,0,0.06135,0,43520
TOR,1990,9,0.04152,0.02033,0,0.06185,0,43520
TOR,1990,10,0.04249,0.01924,0,0.06173,0,43520
TOR,1990,11,0.03785,0.01788,0,0.05573,0,43520
TOR,1990,12,0.0395,0.01781,0,0.05731,0,43520
TOR,1991,1,0.03998,0.01779,0,0.05777,0,43520
TOR,1991,2,0.0346,0.01584,0,0.05044,0,43520
TOR,1991,3,0.03834,0.01764,0,0.05598,0,43520
TOR,1991,4,0.03691,0.01675,0,0.05366,0,43520
TOR,1991,5,0.03606,0.01621,0,0.05227,0,43520
TOR,1991,6,0.03561,0.01829,0,0.0539,0,43520
TOR,1991,7,0.03262,0.01494,0,0.04755,0,43520
TOR,1991,8,0.01479,0.00587,0,0.02066,0,43520
TOR,1991,9,0.0175,0.01019,0,0.02768,0,43520
TOR,1991,10,0.03179,0.01316,0,0.04495,0,43520
TOR,1991,11,0.03084,0.01278,0,0.04362,0,43520
TOR,1991,12,0.03097,0.013,0,0.04397,0,43520
TOR,1992,1,0.02961,0.01217,0,0.04178,0,43520
TOR,1992,2,0.02541,0.01058,0,0.03599,0,43520
TOR,1992,3,0.02969,0.01167,0,0.04135,0,43520
TOR,1992,4,0.0308,0.01181,0,0.04261,0,43520
TOR,1992,5,0.03386,0.01459,0,0.04845,0,43520
TOR,1992,6,0.03893,0.01811,0,0.05703,0,43520
TOR,1992,7,0.04033,0.01532,0,0.05565,0,43520
TOR,1992,8,0.03633,0.01354,0,0.04988,0,43520
TOR,1992,9,0.03227,0.01204,0,0.04431,0,43520
TOR,1992,10,0.02529,0.01001,0,0.03531,0,43520
TOR,1992,11,0.03387,0.01199,0,0.04585,0,43520
TOR,1992,12,0.03268,0.01138,0,0.04406,0,43520
TOR,1993,1,0.03465,0.01218,0,0.04683,0,43520
TOR,1993,2,0.02698,0.00895,0,0.03593,0,43520
TOR,1993,3,0.03186,0.00934,0,0.0412,0,43520
TOR,1993,4,0.02531,0.00779,0,0.0331,0,43520
TOR,1993,5,0.03335,0.00911,0,0.04246,0,43520
TOR,1993,6,0.02896,0.00849,0,0.03745,0,43520
TOR,1993,7,0.03229,0.00861,0,0.04089,0,43520
TOR,1993,8,0.028,0.00834,0,0.03634,0,43520
TOR,1993,9,0.02823,0.00767,0,0.0359,0,43520
TOR,1993,10,0.03073,0.00838,0,0.03911,0,43520
TOR,1993,11,0.02989,0.00797,0,0.03786,0,43520
TOR,1993,12,0.03102,0.00826,0,0.03928,0,43520
TOR,1994,1,0.03072,0.0079,0,0.03862,0,43520
TOR,1994,2,0.02921,0.00646,0,0.03568,0,43520
TOR,1994,3,0.03067,0.00778,0,0.03844,0,43520
TOR,1994,4,0.02891,0.0072,0,0.03611,0,43520
TOR,1994,5,0.03146,0.00809,0,0.03955,0,43520
TOR,1994,6,0.0306,0.00763,0,0.03823,0,43520
TOR,1994,7,0.02906,0.00767,0,0.03673,0,43520
TOR,1994,8,0.02128,0.00477,0,0.02605,0,43520
TOR,1994,9,0.03074,0.00723,0,0.03797,0,43520
TOR,1994,10,0.02834,0.00658,0,0.03491,0,43520
TOR,1994,11,0.02851,0.0066,0,0.03511,0,43520
TOR,1994,12,0.03112,0.00708,0,0.0382,0,43520
TOR,1995,1,0.03093,0.00716,0,0.03809,0,43520
TOR,1995,2,0.02518,0.00576,0,0.03093,0,43520
TOR,1995,3,0.02905,0.00684,0,0.03589,0,43520
TOR,1995,4,0.02738,0.00633,0,0.0337,0,43520
TOR,1995,5,0.03016,0.0068,0,0.03696,0,43520
TOR,1995,6,0.0277,0.00636,0,0.03406,0,43520
TOR,1995,7,0.03179,0.00707,0,0.03886,0,43520
TOR,1995,8,0.03078,0.0071,0,0.03789,0,43520
TOR,1995,9,0.02842,0.00617,0,0.03459,0,43520
TOR,1995,10,0.0302,0.00675,0,0.03694,0,43520
TOR,1995,11,0.02291,0.00521,0,0.02812,0,43520
TOR,1995,12,0.03503,0.00684,0,0.04187,0,43520
TOR,1996,1,0.03238,0.00635,0,0.03873,0,43520
TOR,1996,2,0.02867,0.00546,0,0.03413,0,43520
TOR,1996,3,0.03343,0.00641,0,0.03984,0,43520
TOR,1996,4,0.03104,0.00621,0,0.03725,0,43520
TOR,1996,5,0.03261,0.00678,0,0.03939,0,43520
TOR,1996,6,0.02967,0.00587,0,0.03554,0,43520
TOR,1996,7,0.01323,0.00246,0,0.01569,0,43520
TOR,1996,8,0.03873,0.0068,0,0.04553,0,43520
TOR,1996,9,0.03314,0.0061,0,0.03924,0,43520
TOR,1996,10,0.03254,0.00592,0,0.03846,0,43520
TOR,1996,11,0.03167,0.00561,0,0.03728,0,43520
TOR,1996,12,0.03257,0.00585,0,0.03841,0,43520
TOR,1997,1,0.02879,0.00482,0,0.03361,0,43520
TOR,1997,2,0.03047,0.00539,0,0.03586,0,43520
TOR,1997,3,0.02864,0.00532,0,0.03397,0,43520
TOR,1997,4,0.03273,0.00595,0,0.03868,0,43520
TOR,1997,5,0.03163,0.00525,0,0.03688,0,43520
TOR,1997,6,0.02953,0.00492,0,0.03444,0,43520
TOR,1997,7,0.0325,0.00548,0,0.03797,0,43520
TOR,1997,8,0.03023,0.00521,0,0.03545,0,43520
TOR,1997,9,0.02968,0.005,0,0.03468,0,43520
TOR,1997,10,0.03413,0.00583,0,0.03995,0,43520
TOR,1997,11,0.03075,0.00543,0,0.03618,0,43520
TOR,1997,12,0.02865,0.00475,0,0.0334,0,43520
TOR,1998,1,0.02901,0.00496,0,0.03397,0,43520
TOR,1998,2,0.02935,0.0051,0,0.03445,0,43520
TOR,1998,3,0.03121,0.00538,0,0.03659,0,43520
TOR,1998,4,0.02883,0.00507,0,0.0339,0,43520
TOR,1998,5,0.03001,0.00537,0,0.03538,0,43520
TOR,1998,6,0.02902,0.00383,0,0.03285,0,43520
TOR,1998,7,0.02923,0.00396,0,0.03319,0,43520
TOR,1998,8,0.00321,0.0004,0,0.00361,0,43520
TOR,1998,9,0.00154,0.00023,0,0.00177,0,43520
TOR,1998,10,0.00667,0.00097,0,0.00764,0,43520
TOR,1998,11,0.00114,0.00023,0,0.00136,0,43520
TOR,1998,12,0.02039,0.00292,0,0.02332,0,43520
TOR,1999,1,0.02429,0.00334,0,0.02763,0,43520
TOR,1999,2,0.0215,0.00326,0,0.02476,0,43520
TOR,1999,3,0.0245,0.0037,0,0.02821,0,43520
TOR,1999,4,0.01154,0.00194,0,0.01348,0,43520
TOR,1999,5,0.02591,0.00339,0,0.0293,0,43520
TOR,1999,6,0.02189,0.00299,0,0.02489,0,43520
TOR,1999,7,0.0225,0.00317,0,0.02566,0,43520
TOR,1999,8,0.00901,0.00155,0,0.01056,0,43520
TOR,1999,9,0.01052,0.00178,0,0.0123,0,43520
TOR,1999,10,0.01131,0.00173,0,0.01304,0,43520
TOR,1999,11,0.02427,0.00303,0,0.0273,0,43520
TOR,1999,12,0.02396,0.00333,0,0.02729,0,43520
TOR,2000,1,0.02462,0.00479,0,0.02941,0.04057,43520
TOR,2000,2,0.01866,0.00389,0,0.02255,0.03074,43520
TOR,2000,3,0.02534,0.00478,0,0.03013,0.04209,43520
TOR,2000,4,0.02261,0.00433,0,0.02694,0.03822,43520
TOR,2000,5,0.02298,0.00433,0,0.0273,0.0398,43520
TOR,2000,6,0.02231,0.00437,0,0.02668,0.03846,43520
TOR,2000,7,0.02246,0.00427,0,0.02673,0.03734,43520
TOR,2000,8,0.02298,0.00425,0,0.02722,0.03896,43520
TOR,2000,9,0.02094,0.0039,0,0.02484,0.03565,43520
TOR,2000,10,0.0088,0.00252,0,0.01132,0.01115,43520
TOR,2000,11,0.02285,0.00402,0,0.02687,0.06431,43520
TOR,2000,12,0.02167,0.00379,0,0.02546,0.05137,43520
TOR,2001,1,0.02247,0.00412,0,0.02659,0.07393,43520
TOR,2001,2,0.01655,0.00312,0,0.01967,0.04108,43520
TOR,2001,3,0.02057,0.0037,0,0.02427,0.06095,43520
TOR,2001,4,0.02324,0.00413,0,0.02737,0.08951,43520
TOR,2001,5,0.02349,0.004,0,0.02748,0.08823,43520
TOR,2001,6,0.02123,0.0037,0,0.02493,0.07405,43520
TOR,2001,7,0.02402,0.00412,0,0.02814,0.08553,43520
TOR,2001,8,0.01131,0.002,0,0.01331,0.04018,43520
TOR,2001,9,0.02254,0.00352,0,0.02607,0.03632,43520
TOR,2001,10,0.02526,0.00383,0,0.02909,0.043,43520
TOR,2001,11,0.02351,0.00381,0,0.02732,0.04146,43520
TOR,2001,12,0.02326,0.00369,0,0.02696,0.04032,43520
TOR,2002,1,0.02245,0.00322,0,0.02567,0.03738,43520
TOR,2002,2,0.02122,0.00329,0,0.02451,0.03582,43520
TOR,2002,3,0.02328,0.00356,0,0.02684,0.04213,43520
TOR,2002,4,0.02303,0.00336,0,0.02639,0.04137,43520
TOR,2002,5,0.02205,0.00323,0,0.02528,0.03781,43520
